date,party,avg,lower,upper
2017-11-01,linke,0.09531533069535451,0.0917558476385785,0.09887481375213052
2017-11-01,gruene,0.10381666904169454,0.09936965265037383,0.10826368543301527
2017-11-01,spd,0.209786241670863,0.20563124000472305,0.21394124333700287
2017-11-01,fdp,0.10749873405389569,0.10346337117312895,0.1115340969346624
2017-11-01,cdu,0.31692617600764683,0.31058460413434724,0.3232677478809463
2017-11-01,afd,0.12123226055657732,0.11621799569097073,0.12624652542218393
2017-11-02,linke,0.09543682175841475,0.09194295290259055,0.09893069061423897
2017-11-02,gruene,0.10412907872251434,0.09969145486071938,0.10856670258430925
2017-11-02,spd,0.20982584310746644,0.2057859870414665,0.21386569917346643
2017-11-02,fdp,0.10713508392240179,0.1030082843752834,0.11126188346952018
2017-11-02,cdu,0.31669761819950815,0.31053832141549453,0.32285691498352176
2017-11-02,afd,0.12096725679461791,0.1162090574096161,0.12572545617961975
2017-11-03,linke,0.09518628866708845,0.0916132760177782,0.09875930131639869
2017-11-03,gruene,0.10408794863241666,0.09960865506036629,0.10856724220446703
2017-11-03,spd,0.20986782374992793,0.20595328864344742,0.2137823588564085
2017-11-03,fdp,0.10701942040372037,0.10279122411150124,0.11124761669593948
2017-11-03,cdu,0.3166699713821713,0.31064548560710403,0.32269445715723855
2017-11-03,afd,0.12073918997866909,0.11620564044509307,0.1252727395122451
2017-11-04,linke,0.09468725157735294,0.09103582006119712,0.09833868309350874
2017-11-04,gruene,0.10366445907358979,0.09915413783215363,0.10817478031502592
2017-11-04,spd,0.20988903417955682,0.20596583997623302,0.21381222838288058
2017-11-04,fdp,0.10738026258510427,0.10316608737692652,0.11159443779328201
2017-11-04,cdu,0.3170546130612904,0.31108175119116616,0.3230274749314147
2017-11-04,afd,0.12063694461076621,0.11615135194840764,0.12512253727312483
2017-11-05,linke,0.0942532051409109,0.09051419866927543,0.09799221161254636
2017-11-05,gruene,0.10329371376561325,0.09873617028271411,0.10785125724851237
2017-11-05,spd,0.20990715912570845,0.20596435288433704,0.21384996536707987
2017-11-05,fdp,0.10768723544920808,0.10346567844211858,0.11190879245629756
2017-11-05,cdu,0.3173744670755418,0.31142430882555994,0.3233246253255237
2017-11-05,afd,0.12055327597938721,0.11609191277266155,0.12501463918611286
2017-11-06,linke,0.09460999126310561,0.0905741975369689,0.09864578498924233
2017-11-06,gruene,0.10179680193110903,0.09668141441302469,0.10691218944919338
2017-11-06,spd,0.21031755187796422,0.2060645923624961,0.21457051139343228
2017-11-06,fdp,0.10782876269763472,0.1037982991173811,0.1118592262778884
2017-11-06,cdu,0.31681801089405004,0.3110538526156659,0.32258216917243426
2017-11-06,afd,0.12211252904347938,0.11719523789572758,0.12702982019123119
2017-11-07,linke,0.09492557285445787,0.09063036477200227,0.09922078093691344
2017-11-07,gruene,0.10043739864056671,0.09482457291408017,0.10605022436705325
2017-11-07,spd,0.21066243147320324,0.2061467691355136,0.21517809381089287
2017-11-07,fdp,0.10796047208196644,0.1041248930522577,0.1117960511116752
2017-11-07,cdu,0.3162791894795797,0.3107043759917487,0.32185400296741074
2017-11-07,afd,0.12359381112071152,0.11823910640030115,0.12894851584112194
2017-11-08,linke,0.0952712356358698,0.09089260581648481,0.09964986545525478
2017-11-08,gruene,0.1003916500874897,0.09441136444642936,0.10637193572855004
2017-11-08,spd,0.21113511319923375,0.20648241859447447,0.21578780780399298
2017-11-08,fdp,0.10876249005960781,0.10478811852145786,0.11273686159775771
2017-11-08,cdu,0.314094963187574,0.30839342753215887,0.31979649884298916
2017-11-08,afd,0.12528807109131862,0.11983677270633145,0.13073936947630582
2017-11-09,linke,0.09563040936347131,0.09119433300984427,0.10006648571709835
2017-11-09,gruene,0.10024363090997387,0.09395656469874647,0.10653069712120129
2017-11-09,spd,0.21160247086757583,0.20683978046436433,0.21636516127078737
2017-11-09,fdp,0.10946231754611169,0.10540592595114542,0.11351870914107795
2017-11-09,cdu,0.3120765391657261,0.30627492504009285,0.3178781532913593
2017-11-09,afd,0.12692887414074452,0.12137666942822792,0.13248107885326116
2017-11-10,linke,0.09574310815598568,0.09133387404572042,0.10015234226625094
2017-11-10,gruene,0.09996617184418614,0.09360169473925663,0.10633064894911566
2017-11-10,spd,0.21149558995882684,0.2065061856340745,0.2164849942835792
2017-11-10,fdp,0.11049624155561655,0.10638874272696533,0.11460374038426777
2017-11-10,cdu,0.31070669696198955,0.30483310604833214,0.31658028787564696
2017-11-10,afd,0.12813917106719902,0.122512824657972,0.13376551747642607
2017-11-11,linke,0.09511848954407394,0.09094809901275214,0.09928888007539574
2017-11-11,gruene,0.1008327143527366,0.09491143355065348,0.10675399515481972
2017-11-11,spd,0.21101597617446965,0.2061130718575855,0.21591888049135383
2017-11-11,fdp,0.11159809534711149,0.10724673241672018,0.1159494582775028
2017-11-11,cdu,0.31020623844416917,0.3041067421306078,0.3163057347577305
2017-11-11,afd,0.12771337435310234,0.12248657281128308,0.13294017589492166
2017-11-12,linke,0.09456813012381929,0.09059634987431256,0.09853991037332602
